ID_CONTA	RESPOSTA	DIVIDA_FINAL	DT_ACORDO
1282542	0	2437.87	2019-06-04
1282550	0	1944.7	2019-06-03
1282559	0	7213.36	2019-06-03
1282580	0	2003.43	2018-11-22
1282607	0	2243.66	2019-06-03
1282612	0	762.07	2018-11-22
1282614	0	3886.19	2019-06-04
1282620	0	2249.65	2019-06-03
1282643	0	1118.55	2018-11-22
1282649	0	1226.83	2018-11-22
1282673	0	16658.82	2019-06-03
1282680	0	983.25	2018-11-22
1282704	0	909.09	2019-03-20
1282739	0	2557.35	2019-06-03
1282748	0	1009.7	2019-06-04
1282753	0	3494.67	2019-06-03
1282763	0	4628.87	2019-06-03
1282815	0	14143.9	2019-03-22
1282817	0	1475.43	2018-11-22
1282821	0	1507.4	2019-06-03
1282826	0	2090.76	2019-03-22
1282827	0	2268.7	2019-06-04
1282850	0	1255.66	2019-06-03
1282857	0	1228.27	2019-06-04
1282883	0	660.63	2018-11-22
1282889	0	3171.15	2019-06-04
1282905	0	2439.03	2019-06-04
1282908	0	697.81	2018-11-22
1282911	0	3652.52	2019-06-04
1282913	0	1187.76	2018-11-22
1282923	0	6118.34	2019-06-04
1282945	0	1188.27	2019-06-04
1282947	0	939.52	2018-11-22
1282967	0	2152.94	2019-06-04
1282968	0	3710.88	2019-06-04
1282980	0	1801.29	2018-11-22
1282985	0	2636.76	2019-06-04
1282999	0	963.3	2019-06-04
1283011	0	1673.81	2019-06-04
1283013	0	815.29	2018-11-22
1283028	0	956.65	2018-11-22
1283029	0	1212.64	2019-06-04
1283047	0	1858.58	2019-06-04
1283073	0	1468.72	2019-03-22
1283090	0	801	2019-03-20
1283101	0	1980.49	2019-03-22
1283112	0	3251.53	2019-03-20
1283147	0	1786.99	2018-11-22
1283148	0	530.6	2019-03-20
1283166	0	2482.84	2019-06-04
1283172	0	1199.34	2018-11-22
1283196	0	1487.65	2018-11-22
1283197	0	2115.63	2019-06-04
1283213	0	968.2	2019-06-04
1283231	0	2827.84	2019-06-04
1283237	0	2154.06	2019-06-04
1283240	0	598.93	2019-03-20
1283244	0	1818.04	2019-03-21
1283244	1	1984.42	2018-11-22
1283248	0	1038.88	2019-06-04
1283273	0	4216.25	2019-06-04
1283286	0	1914.42	2018-11-22
1283301	0	2289.57	2019-06-04
1283303	0	933.45	2019-03-20
1283312	0	959.66	2018-11-22
1283315	0	5538.01	2019-06-04
1283326	0	1810.36	2019-06-04
1283329	0	2491.31	2018-11-22
1283332	0	615.12	2019-03-20
1283350	0	3631.06	2019-06-04
1283352	0	2221.08	2019-06-04
1283364	0	1748.67	2019-06-04
1283367	0	6282.31	2019-06-04
1283368	0	4671.34	2019-03-20
1283369	0	5280.94	2019-03-21
1283374	0	4655.93	2019-06-04
1283375	0	3770.67	2019-06-04
1283376	0	6483.02	2019-03-20
1283394	0	1403	2019-06-04
1283408	0	4785.88	2019-06-04
1283414	0	2427.71	2019-06-04
1283419	0	1401.55	2019-06-04
1283421	0	5392.96	2019-06-04
1283436	0	2985.8	2019-06-04
1283446	1	1995.73	2018-11-22
1283447	0	6114.61	2019-06-04
1283450	0	744.22	2018-11-22
1283464	0	2630.21	2019-06-04
1283472	0	1322.2	2019-03-20
1283476	0	2610.72	2019-06-04
1283478	0	4989.57	2019-06-04
1283483	0	643.94	2018-11-22
1283486	0	1660.79	2019-06-04
1283487	0	1002.16	2019-03-22
1283488	0	692.27	2019-03-20
1283523	0	1256.12	2018-11-22
1283526	0	588.4	2019-03-20
1283529	0	1187.01	2019-06-04
1283530	0	751.94	2018-11-22
1283554	0	982.47	2019-06-04
1283560	0	2223.75	2018-11-22
1283564	0	2232.53	2018-11-22
1283574	0	3036.44	2019-06-04
1283575	0	682.96	2019-03-20
1283579	0	1270.01	2018-11-22
1283588	0	1520.36	2019-06-04
1283601	0	3292.99	2019-06-04
1283617	0	2168.09	2019-06-04
1283659	0	492.91	2019-03-20
1283668	0	535.57	2019-03-20
1283672	0	1254.37	2018-11-22
1283680	0	1357.27	2019-06-04
1283688	0	3436.52	2019-06-04
1283692	0	2445.96	2019-06-04
1283714	1	300.89	2019-04-04
1283750	0	928.34	2019-06-04
1283757	0	1468.85	2018-11-22
1283766	0	1039.87	2019-06-04
1283775	0	771.01	2018-11-22
1283795	0	1485.18	2019-06-04
1283796	0	2191.42	2018-11-22
1283817	0	1736.46	2018-11-22
1283821	0	4745.92	2019-06-04
1283833	0	3937.98	2019-03-22
1283838	0	1810.43	2018-11-22
1283845	0	1580.28	2018-11-22
1283855	0	406.69	2018-11-22
1283867	0	2007.7	2019-06-04
1283868	0	2587.15	2019-06-04
1283871	0	1729.63	2019-06-04
1283882	0	1777.65	2019-06-04
1283892	0	1676.18	2019-06-04
1283897	0	779.82	2019-06-04
1283906	0	1180.96	2019-06-04
1283922	0	4108.61	2019-06-04
1283932	0	3880.69	2019-06-04
1283935	0	2112.35	2019-06-04
1283974	0	1704.57	2019-04-04
1283984	0	2017.81	2018-11-22
1284003	0	1852.18	2019-06-04
1284006	0	6680.66	2019-03-22
1284019	0	1199.83	2019-03-20
1284024	0	4673.88	2019-06-04
1284028	0	1347.13	2019-06-04
1284045	1	704.39	2018-11-22
1284050	0	3967.1	2019-06-04
1284051	0	3633.61	2019-06-04
1284052	0	1339.1	2018-11-22
1284069	0	2946.16	2019-06-04
1284074	0	2283.9	2019-06-04
1284079	0	2337.7	2019-06-04
1284080	0	519.43	2019-03-20
1284082	0	451.44	2019-03-20
1284110	1	2426.6	2019-06-04
1284130	0	982.48	2018-11-22
1284149	0	745.58	2019-03-20
1284151	0	2850.45	2018-11-22
1284153	0	1379.22	2018-11-22
1284155	0	1023.56	2019-06-04
1284156	0	2288.87	2019-06-04
1284158	0	4881.07	2019-03-22
1284159	0	1173.79	2019-06-04
1284163	0	5167.37	2019-06-04
1284166	0	1814.55	2018-11-22
1284176	0	2802.98	2019-06-04
1284189	0	3450.08	2019-03-22
1284192	0	831.92	2019-06-04
1284194	0	1213.81	2018-11-22
1284230	0	1069.02	2018-11-22
1284239	0	1303.48	2019-03-20
1284247	0	1063.74	2018-11-22
1284248	0	660.88	2019-03-20
1284263	1	2389.88	2019-06-04
1284268	0	1767.2	2019-06-04
1284270	0	1435.29	2018-11-22
1284273	0	4373.51	2018-11-22
1284275	0	1549.97	2018-11-22
1284300	0	4945.25	2018-11-22
1284301	0	444.31	2019-03-20
1284304	0	1983.28	2019-03-22
1284326	0	1814.96	2019-03-20
1284339	0	2039.94	2019-06-04
1284354	0	2064.58	2018-11-22
1284358	0	984.25	2018-11-22
1284362	0	572.73	2019-03-20
1284387	0	3206.6	2019-06-04
1284408	1	1496.43	2019-04-04
1284412	0	685.93	2019-03-20
1284413	0	1048.55	2018-11-22
1284425	0	1051.67	2018-11-22
1284426	0	3018.53	2019-06-04
1284432	0	1477.74	2018-11-22
1284440	0	4687.96	2019-06-04
1284446	0	389.16	2018-11-22
1284451	0	2722.01	2018-11-22
1284466	0	3107.79	2019-06-04
1284507	0	2175.72	2019-06-04
1284509	0	2314.07	2019-03-20
1284510	0	1874.83	2019-06-04
1284513	0	2087.13	2019-06-04
1284519	0	555.56	2018-11-22
1284527	0	1071.28	2019-06-04
1284540	0	5100.33	2019-06-04
1284548	0	1348.2	2019-06-04
1284574	0	1553.35	2019-06-04
1284584	0	3059.26	2019-03-22
1284596	0	2453.09	2019-03-22
1284606	0	2081.73	2019-06-04
1284607	1	1827.4	2019-06-04
1284617	0	3954.53	2019-03-22
1284629	0	2128.71	2019-03-22
1284644	0	579.82	2019-03-20
1284680	0	1206.7	2018-11-22
1284684	0	1547.31	2019-06-04
1284699	0	1520	2018-11-22
1284701	0	2933.03	2019-06-04
1284710	0	2701.71	2019-06-04
1284711	0	3409.16	2019-06-04
1284739	0	2493.88	2019-06-04
1284741	0	1322.53	2018-11-22
1284759	1	1243.28	2019-04-04
1284781	0	1077.61	2018-11-22
1284784	0	4663.3	2019-06-04
1284789	0	482.98	2019-03-20
1284797	0	2368.71	2019-06-04
1284822	0	3298.85	2019-06-04
1284823	0	2212.07	2019-03-22
1284827	1	1602.42	2019-03-22
1284853	0	1280.02	2019-06-04
1284854	0	573.49	2019-03-20
1284856	0	1219.18	2019-03-22
1284867	0	1543.94	2018-11-22
1284877	0	334.96	2019-03-20
1284895	0	406.02	2018-11-22
1284919	0	1346.54	2018-11-22
1284920	0	2452.81	2019-03-21
1284920	1	2887.48	2019-06-04
1284923	0	945.67	2018-11-22
1284928	0	2957.06	2019-03-21
1284939	0	4482.28	2019-03-22
1284940	0	576.12	2018-11-22
1284942	0	846.76	2019-03-20
1284972	0	1258.94	2019-06-04
1284974	0	5250.39	2019-06-04
1284981	1	499.83	2019-03-20
1284982	0	1882.81	2019-06-04
1284989	0	4393.99	2019-03-20
1284997	0	969.55	2019-03-22
1285001	0	796.93	2019-03-20
1285015	0	2188.49	2019-06-04
1285021	0	1076.06	2019-03-20
1285024	0	2753.84	2019-03-22
1285032	0	2423.2	2018-11-22
1285033	0	3098.54	2019-06-04
1285035	0	2065.54	2018-11-22
1285036	0	808.69	2018-11-22
1285060	0	4319.03	2019-06-04
1285069	1	1122.08	2018-11-22
1285070	0	1104.28	2019-06-04
1285107	0	1128.2	2018-11-22
1285110	0	1010.35	2018-11-22
1285131	0	2362.88	2019-06-04
1285147	0	2694.44	2019-03-21
1285148	0	1044.55	2019-06-04
1285173	0	1808	2019-06-04
1285180	0	2039.06	2019-06-04
1285189	0	8013.12	2019-03-22
1285201	0	1741.76	2019-06-04
1285202	0	3332.52	2019-03-20
1285212	0	1612.85	2019-06-04
1285227	0	5816.47	2019-06-04
1285236	0	1306.73	2019-04-04
1285254	0	1302.03	2019-06-04
1285256	0	3815.29	2019-06-04
1285257	0	1518.22	2019-06-04
1285260	0	1087.34	2018-11-22
1285272	0	4243.49	2019-03-22
1285277	0	380.73	2019-03-20
1285294	0	448.62	2019-03-20
1285296	0	4209.18	2019-06-04
1285301	0	754.34	2019-03-20
1285312	0	669.91	2019-03-20
1285319	0	7905.09	2019-06-04
1285320	0	1736.64	2019-06-04
1285323	0	531.64	2019-03-20
1285336	0	2413.33	2019-06-04
1285339	0	2825.21	2019-06-04
1285345	0	759.48	2018-11-22
1285353	0	2676.99	2019-03-22
1285360	0	4207.89	2019-03-22
1285362	0	1853.36	2019-03-20
1285374	0	2165.07	2019-06-04
1285378	0	1968.64	2019-03-20
1285392	0	1843.8	2019-03-20
1285429	0	1172.89	2019-06-04
1285442	0	1310.81	2019-06-04
1285445	0	3851.09	2019-06-04
1285463	0	302.81	2019-03-20
1285469	0	1704.07	2019-06-04
1285511	0	1584.37	2019-06-04
1285519	0	3092.02	2019-06-04
1285537	0	1529.94	2019-03-22
1285553	0	2947.24	2019-03-22
1285555	0	1748.09	2019-06-04
1285585	0	1657.37	2019-06-04
1285599	0	2273.11	2019-06-04
1285605	0	2193.56	2019-06-04
1285641	0	1692.69	2019-06-04
1285665	0	1799.89	2019-03-20
1285666	1	929.62	2018-11-22
1285672	0	2672.33	2019-06-04
1285713	0	880.84	2019-06-04
1285724	0	1047.57	2018-11-22
1285750	0	4594.62	2019-06-04
1285751	0	1194.36	2018-11-22
1285770	0	4171.65	2019-06-04
1285789	0	671.28	2019-03-20
1285793	0	2238.39	2018-11-22
1285794	0	1862.91	2019-03-22
1285807	0	1298.84	2018-11-22
1285816	0	5314.26	2019-03-22
1285824	0	3819.1	2019-03-22
1285850	0	2397.89	2019-06-04
1285851	0	2173.03	2019-03-22
1285860	0	1415.34	2019-06-04
1285872	0	1175.84	2019-06-04
1285894	0	2309.12	2019-06-04
1285896	0	1685.45	2019-06-04
1285904	0	3325.37	2019-06-04
1285929	0	1810.89	2019-06-04
1285934	0	1432.01	2019-03-20
1285969	0	1005.76	2018-11-22
1285991	0	2652.52	2018-11-22
1286010	0	1483.3	2019-06-04
1286014	0	962.78	2019-03-22
1286033	0	1067.7	2018-11-22
1286039	0	5289.96	2019-06-04
1286041	0	585.71	2019-03-20
1286044	0	990.17	2019-03-20
1286055	0	1394.63	2019-03-21
1286068	0	7239.54	2019-06-04
1286077	0	2225.29	2019-04-04
1286084	0	1061.96	2019-03-20
1286094	0	2188.51	2019-06-04
1286099	0	1275.51	2018-11-22
1286113	0	1000.06	2018-11-22
1286116	0	2000.44	2019-06-04
1286129	0	325.99	2019-03-20
1286131	0	672.29	2019-03-20
1286143	0	1164.89	2019-06-04
1286152	0	3814.52	2019-06-04
1286160	0	1790.3	2019-06-04
1286167	0	1346.63	2018-11-22
1286170	0	1510.99	2019-06-04
1286175	1	903.63	2019-06-04
1286179	0	892.98	2019-03-21
1286190	0	2275.81	2019-06-04
1286192	0	961.8	2018-11-22
1286199	1	1517.91	2018-11-22
1286215	0	513.94	2018-11-22
1286223	0	677.31	2018-11-22
1286225	0	990.21	2019-06-04
1286227	0	1027.01	2018-11-22
1286251	0	899.99	2018-11-22
1286256	0	1464.54	2019-06-04
1286266	0	1816.66	2019-06-04
1286269	0	1470.19	2018-11-22
1286271	0	1405.2	2019-06-04
1286273	0	4301.98	2019-06-04
1286290	0	963.34	2018-11-22
1286295	0	1894.6	2018-11-22
1286300	0	3054.24	2019-06-04
1286312	0	3145.89	2019-06-04
1286324	0	541.75	2019-03-20
1286327	0	2152.12	2019-06-04
1286333	0	1401.79	2019-06-04
1286339	0	1229.94	2019-06-04
1286346	0	5905.67	2019-06-04
1286349	0	4040.03	2019-03-22
1286372	0	2331.88	2019-06-04
1286378	0	1915.67	2019-03-22
1286378	1	2255.17	2019-06-04
1286379	0	1103.6	2018-11-22
1286381	0	1295.6	2018-11-22
1286394	0	1061.99	2018-11-22
1286400	0	2440.33	2019-06-04
1286402	0	1588.66	2019-06-04
1286406	0	1832.25	2018-11-22
1286410	0	1532.85	2019-06-04
1286415	0	3562.37	2019-06-04
1286428	0	3686.55	2019-06-04
1286435	0	1121.37	2018-11-22
1286452	0	2573.33	2019-03-20
1286455	0	918.82	2019-03-20
1286471	0	3436.24	2019-06-04
1286477	0	4155.81	2019-06-04
1286495	0	679.25	2018-11-22
1286499	0	1328.94	2018-11-22
1286508	0	970.43	2019-06-04
1286509	0	785.3	2018-11-22
1286526	0	981.39	2019-03-22
1286527	0	2824.72	2019-06-04
1286538	0	1381.97	2018-11-22
1286595	0	2311.25	2018-11-22
1286604	0	1203.75	2019-06-04
1286605	0	1143.58	2019-06-04
1286615	0	2641.69	2019-06-04
1286621	0	1248.24	2019-06-04
1286634	0	1562.16	2019-06-04
1286636	0	652.94	2019-06-04
1286696	0	4551.81	2019-06-04
1286706	0	752.43	2018-11-22
1286718	0	8944.15	2019-03-22
1286719	0	4162.87	2019-06-04
1286726	0	4370.09	2019-03-22
1286743	0	988.42	2019-06-04
1286745	0	2887.65	2019-06-04
1286748	0	1197.78	2019-06-04
1286754	0	910.73	2018-11-22
1286756	0	1233.7	2019-06-04
1286761	0	1854.03	2019-03-20
1286763	0	1498.67	2019-03-20
1286765	0	1699.28	2019-06-04
1286773	0	1473.12	2018-11-22
1286784	0	4187.49	2019-03-21
1286789	0	1071.8	2018-11-22
1286801	0	860.87	2018-11-22
1286809	0	1573.02	2019-06-04
1286813	0	2344.6	2019-06-04
1286816	0	1171.66	2019-06-04
1286829	0	3332.57	2019-06-04
1286843	0	1076.09	2019-03-20
1286864	0	1798.44	2019-06-04
1286865	0	1798.73	2019-06-04
1286876	0	337.74	2019-03-20
1286877	0	1602.33	2018-11-22
1286880	0	2929.4	2019-06-04
1286896	0	2846.27	2019-06-04
1286898	0	3220.9	2019-06-04
1286919	0	2146.62	2019-06-04
1286926	0	899.17	2019-06-04
1286944	0	721.64	2019-06-04
1286946	0	1341.31	2019-06-04
1286954	0	2188.58	2019-06-04
1286959	0	1826.34	2019-03-21
1286965	0	975.92	2019-03-20
1286970	0	2035.51	2019-03-21
1286975	0	1929.42	2018-11-22
1286985	0	4431.73	2019-06-04
1286986	0	2578.43	2019-06-04
1286989	0	590.28	2018-11-22
1286992	0	1503.35	2019-06-04
1287013	0	412.67	2019-03-20
1287030	0	1769.21	2019-06-04
1287043	0	410.79	2019-03-20
1287046	0	607.48	2019-03-20
1287047	0	241.15	2019-03-20
1287098	0	4365.65	2019-06-04
1287101	0	843.47	2018-11-22
1287113	0	963.17	2019-04-04
1287118	0	1153.56	2019-06-04
1287124	0	949.25	2019-03-22
1287130	0	5771.8	2019-06-04
1287149	0	3958.43	2019-03-22
1287157	0	3894.88	2019-06-04
1287162	0	2325.75	2019-06-04
1287166	0	1970.18	2019-06-04
1287169	0	1485.69	2019-06-04
1287170	0	1846.96	2018-11-22
1287175	0	1403.58	2019-03-20
1287186	0	1087.48	2019-03-20
1287198	0	980.45	2018-11-22
1287208	0	5161.18	2019-06-04
1287218	0	3763.31	2019-06-04
1287225	0	3598.87	2019-06-04
1287231	0	908.74	2018-11-22
1287234	0	4745.61	2019-06-04
1287248	0	1562.65	2018-11-22
1287255	0	2047.02	2019-06-04
1287257	0	680.45	2018-11-22
1287263	0	750.8	2018-11-22
1287271	0	1861.39	2018-11-22
1287274	1	1471.08	2019-06-04
1287290	0	1417.97	2019-06-04
1287293	0	2762.17	2019-06-04
1287295	0	1683.34	2018-11-22
1287306	0	4128.2	2019-06-04
1287311	0	3562.76	2019-06-04
1287328	0	2159.79	2018-11-22
1287337	0	2365.26	2019-06-04
1287363	0	467.61	2018-11-22
1287366	0	835.79	2018-11-22
1287383	0	2114.36	2019-06-04
1287402	0	844.24	2019-03-22
1287409	0	2528.19	2019-06-04
1287413	0	3346.53	2019-03-22
1287434	0	1660.39	2018-11-22
1287459	0	1046.99	2019-06-04
1287463	0	1054.45	2018-11-22
1287465	0	1790.99	2019-06-04
1287468	0	1587.88	2018-11-22
1287469	0	1834.71	2019-03-22
1287484	0	1591.84	2018-11-22
1287504	0	1533.39	2019-06-04
1287511	0	640.04	2019-03-20
1287516	0	895.24	2019-03-22
1287520	0	4438.64	2019-06-04
1287524	0	4291.87	2019-03-22
1287525	0	3294.65	2019-06-04
1287527	0	1653.76	2019-06-04
1287529	0	4179.3	2019-03-22
1287530	0	1518.37	2019-03-22
1287532	0	827.42	2019-03-20
1287543	0	2795.9	2019-06-04
1287553	0	1777.25	2018-11-22
1287556	0	849.87	2019-06-04
1287580	0	2552.87	2019-06-04
1287581	0	814.37	2018-11-22
1287610	0	2071.52	2018-11-22
1287618	0	4584	2019-06-04
1287623	0	1701.31	2019-03-20
1287631	0	1513.52	2018-11-22
1287633	0	584.64	2019-03-20
1287642	0	831.85	2018-11-22
1287648	0	5466.64	2019-04-04
1287653	0	497.22	2019-03-20
1287689	0	713.58	2018-11-22
1287692	0	1714.55	2019-06-04
1287707	0	2299.72	2019-06-04
1287729	0	669.55	2018-11-22
1287733	0	761.24	2018-11-22
1287737	0	1506.09	2019-06-04
1287761	0	1325.7	2019-06-04
1287765	0	1452.84	2018-11-22
1287771	0	486.62	2019-03-20
1287775	0	2238.78	2019-06-04
1287783	0	419.21	2019-03-20
1287793	0	2743.9	2019-06-04
1287804	0	814.79	2018-11-22
1287805	0	1091.76	2019-04-04
1287815	0	1022.22	2019-06-04
1287818	0	774.62	2018-11-22
1287828	0	2206.34	2018-11-22
1287837	0	5218.69	2019-03-22
1287856	0	724.56	2019-06-04
1287867	1	4009.42	2019-06-04
1287883	0	712.27	2019-03-20
1287893	0	1008.99	2019-06-04
1287897	0	1193.52	2019-03-21
1287899	0	2763.02	2019-06-04
1287910	0	2260.71	2019-06-04
1287911	0	1338.11	2018-11-22
1287914	0	774.11	2019-03-20
1287923	0	1507.62	2019-06-04
1287927	0	2289.79	2019-06-04
1287929	0	570.91	2018-11-22
1287933	0	2877.58	2019-06-04
1287934	0	1974.54	2018-11-22
1287941	0	2783.96	2019-06-04
1287945	0	565.44	2019-03-20
1287950	0	464.7	2019-03-20
1287952	0	1289.64	2018-11-22
1287980	0	1314.29	2019-03-22
1287983	0	2489.02	2019-06-04
1287998	0	1570.09	2018-11-22
1288000	0	2066.2	2019-03-20
1288026	0	5674.15	2019-06-04
1288027	0	696.93	2018-11-22
1288033	0	288.83	2019-03-20
1288040	0	1162.22	2019-06-04
1288044	0	2663.81	2019-03-22
1288070	0	1228.82	2019-06-04
1288071	0	2210.48	2019-06-04
1288082	0	1386.47	2019-06-04
1288087	0	1596.79	2018-11-22
1288095	0	4129.82	2019-06-04
1288122	0	1234.94	2019-03-21
1288129	0	1198.4	2018-11-22
1288145	0	1012.57	2019-03-20
1288149	1	1696.34	2019-06-04
1288158	0	2759.74	2018-11-22
1288166	0	960	2019-06-04
1288167	0	1698.52	2019-06-04
1288168	0	837.87	2019-06-04
1288169	0	2740.99	2019-06-04
1288174	0	3627.16	2019-06-04
1288192	1	642.47	2018-11-22
1288194	0	437.35	2018-11-22
1288199	0	2236.49	2019-06-04
1288206	0	2359.8	2018-11-22
1288225	0	1889.42	2018-11-22
1288227	0	1719.38	2019-06-04
1288228	0	869.51	2019-03-20
1288230	0	3434.65	2019-06-04
1288231	0	1384.35	2019-06-04
1288237	0	1060.17	2019-03-21
1288239	0	1861.88	2019-03-21
1288241	0	6484.11	2019-06-04
1288256	0	3768.03	2019-06-04
1288273	0	1234.64	2019-06-04
1288278	0	2859.38	2019-06-04
1288283	0	2598.34	2018-11-22
1288287	0	3640.15	2019-06-04
1288294	0	5978.03	2019-03-22
1288301	0	720.73	2019-03-20
1288340	0	3867.82	2019-06-04
1288346	0	829.8	2019-03-22
1288362	0	1086.34	2018-11-22
1288366	0	3776.3	2019-03-21
1288372	0	937.58	2018-11-22
1288378	0	2013.21	2019-06-04
1288380	0	1336.57	2019-06-04
1288403	0	1125.36	2019-06-04
1288405	0	1136.43	2019-06-04
1288410	0	3116.78	2019-06-04
1288416	0	1957.8	2018-11-22
1288420	0	2697.66	2019-06-04
1288428	0	1435.63	2019-06-04
1288437	0	2503.63	2019-06-04
1288442	0	1930.6	2019-03-20
1288446	0	1864.39	2019-06-04
1288461	0	2055.44	2019-03-21
1288462	0	976.85	2019-03-20
1288462	1	1171.3	2018-11-22
1288472	0	1461.81	2019-06-04
1288474	0	2682.24	2019-06-04
1288480	0	1593.49	2018-11-22
1288487	0	1458.88	2019-06-04
1288494	0	1218.4	2019-04-04
1288496	0	4645.56	2019-03-22
1288502	0	4482.35	2019-06-04
1288508	0	1129.04	2019-06-04
1288510	0	1302.78	2019-06-04
1288517	0	577.1	2019-03-20
1288546	0	963.4	2019-03-20
1288548	0	3593.33	2019-06-04
1288565	0	1305.62	2019-06-04
1288588	0	1638.15	2018-11-22
1288591	0	4716.81	2019-06-04
1288612	0	1936.17	2018-11-22
1288622	0	1444.72	2019-06-04
1288642	0	658.28	2019-03-20
1288665	0	3700.81	2019-03-22
1288667	0	5392.49	2019-06-04
1288670	0	532.24	2019-03-20
1288678	0	2887.13	2019-03-20
1288691	0	965.89	2019-06-04
1288698	0	1609.46	2019-06-04
1288713	0	1821.62	2018-11-22
1288746	0	976.42	2019-06-04
1288753	0	2390.71	2019-06-04
1288758	0	796.24	2019-03-20
1288764	0	4033.38	2019-03-21
1288765	0	1748.24	2018-11-22
1288765	1	2046.39	2019-06-04
1288768	0	693.69	2019-06-04
1288769	0	2734.51	2018-11-22
1288771	0	1538.47	2019-06-04
1288779	0	1526.09	2019-06-04
1288782	0	1820.24	2019-06-04
1288802	0	3504.47	2019-06-04
1288806	0	1325.62	2018-11-22
1288825	0	1080.69	2019-06-04
1288850	0	1603.97	2019-06-04
1288852	0	1736.3	2019-06-04
1288883	0	1233.89	2019-06-04
1288889	0	3921.57	2019-06-04
1288891	0	1813.36	2019-06-04
1288896	0	2269.28	2018-11-22
1288917	0	2263.37	2019-06-04
1288933	0	2035.82	2018-11-22
1288937	1	4999.33	2018-11-22
1288949	0	1913.8	2018-11-22
1288962	0	3917.71	2019-03-20
1288962	1	4785.36	2019-06-04
1288970	0	1172.02	2019-03-22
1288970	1	1379.72	2019-06-04
1288978	0	1888.54	2019-06-04
1288981	0	3680.65	2019-06-04
1288995	0	1371.64	2019-06-04
1288996	0	454.85	2019-03-20
1289009	0	1337.73	2019-03-22
1289018	0	1554.44	2019-06-04
1289022	0	2923.06	2019-06-04
1289030	0	1770.07	2019-03-20
1289060	0	1954.55	2018-11-22
1289084	0	663.93	2018-11-22
1289097	0	4659.01	2019-06-04
1289098	0	5735.92	2019-06-04
1289100	0	1937.71	2018-11-22
1289116	0	905.83	2019-03-20
1289120	0	1456.89	2019-03-22
1289128	0	1415.69	2019-03-20
1289132	0	1104.22	2019-06-04
1289133	0	1149.08	2018-11-22
1289152	0	4066.28	2019-06-04
1289185	0	1613.28	2019-06-04
1289188	0	992.37	2019-06-04
1289204	0	904.87	2019-03-22
1289230	0	1542.78	2019-03-22
1289242	0	1069	2019-03-20
1289244	0	2436.52	2018-11-22
1289245	0	841.38	2019-03-20
1289246	0	961.91	2019-03-20
1289248	0	1415.61	2019-06-04
1289257	0	646.38	2019-03-20
1289274	0	3890.58	2019-06-04
1289299	0	1367.6	2019-06-04
1289300	0	2525.35	2019-06-04
1289304	0	1484.1	2018-11-22
1289321	0	5211.63	2019-03-22
1289342	0	1420.67	2018-11-22
1289347	0	5123.39	2019-03-21
1289350	0	1801.1	2018-11-22
1289354	0	2385.1	2019-06-04
1289363	0	888.25	2019-03-20
1289396	0	474.28	2019-03-20
1289398	0	4301.3	2019-06-04
1289401	0	975.45	2019-06-04
1289404	0	2383.6	2019-06-04
1289410	0	8495.08	2019-06-04
1289415	0	3290.99	2019-03-21
1289433	0	1987.91	2018-11-22
1289445	0	3672.56	2019-06-04
1289447	0	409.58	2019-03-20
1289456	0	2158.89	2018-11-22
1289472	0	1431.07	2019-06-04
1289476	0	2339.18	2018-11-22
1289492	0	1209.85	2019-03-20
1289494	0	2465.43	2019-06-04
1289497	0	2005.01	2019-06-04
1289507	0	2348.7	2019-03-22
1289513	0	1906.96	2019-06-04
1289518	0	2731.7	2018-11-22
1289519	0	1089.56	2018-11-22
1289531	0	4996.4	2019-06-04
1289533	0	623.94	2019-03-20
1289546	0	1149.71	2019-06-04
1289553	0	396.8	2019-03-20
1289560	0	1124.6	2019-03-22
1289563	0	1744.67	2018-11-22
1289564	0	746.99	2019-03-22
1289572	0	1032.89	2018-11-22
1289582	0	5764.79	2019-06-04
1289595	0	990.61	2018-11-22
1289599	0	5935.67	2019-06-04
1289608	0	2497.71	2019-06-04
1289620	0	931.82	2019-06-04
1289627	0	5348.27	2019-03-22
1289633	0	2047.1	2019-06-04
1289640	0	978.53	2019-03-21
1289655	0	4047.61	2019-06-04
1289660	1	873.83	2018-11-22
1289662	1	1015.58	2018-11-22
1289668	0	3190.65	2019-06-04
1289673	0	3964.29	2019-06-04
1289677	0	4483.38	2019-03-22
1289678	0	3505.7	2019-06-04
1289690	0	4268.46	2019-03-20
1289693	0	1445.48	2019-03-20
1289726	0	436.75	2019-03-20
1289731	0	1089.11	2019-06-04
1289732	0	677	2019-03-20
1289736	0	1932.03	2018-11-22
1289745	0	397.13	2019-03-20
1289746	1	1158.76	2019-06-04
1289756	0	4461.37	2019-03-22
1289762	0	2240.54	2019-06-04
1289774	0	2004.71	2019-06-04
1289810	0	1382.74	2019-06-04
1289823	0	10426.8	2019-03-22
1289825	0	537.48	2019-03-20
1289828	0	5306.58	2018-11-22
1289841	0	2624.2	2019-03-22
1289861	0	1459.99	2019-06-04
1289862	0	2446.16	2019-06-04
1289869	0	1100.67	2019-06-04
1289876	0	1047.62	2018-11-22
1289890	0	831.13	2019-03-22
1289903	0	1147.55	2019-06-04
1289909	0	500.66	2018-11-22
1289915	0	3094.47	2019-06-04
1289951	0	5407.15	2019-06-04
1289954	0	2074.7	2019-06-04
1289967	0	1382.64	2018-11-22
1289982	0	450.62	2019-03-20
